search_term,endpoint_type,rank,doc_id,part_number,sku_name,score
tidy cat free and clean unscented,knn,23,183394,156646,"Tidy Cats Lightweight with Glade Blossoms Scented Clumping Clay Cat Litter, 8.5-lb jug, case of 2",1.4322294
tidy cat free and clean unscented,knn,24,183387,156638,"Tidy Cats Lightweight with Glade Scented Clumping Clay Cat Litter, 8.5-lb jug, case of 2",1.4321345
tidy cat free and clean unscented,knn,25,2728734,2728734,"Whisker Fragrance Free Cleaner Cat Wipes, 30 count",1.4311087
tidy cat free and clean unscented,knn,26,3699142,3699142,"Tidy Cats Tidy Feet Low Tracking Clean Linen Scented Clumping Clay Cat Litter, 35-lb pail",1.4258466
tidy cat free and clean unscented,knn,27,1375510,1375510,"Tidy Cats Tidy Feet Low Tracking Unscented Clumping Clay Cat Litter, 22-lb box",1.4237436
tidy cat free and clean unscented,knn,28,1546934,1546934,"Tidy Cats Lightweight with Glade Scented Clumping Clay Cat Litter, 8.5-lb jug, bundle of 4",1.4232635
tidy cat free and clean unscented,knn,29,3699166,3699166,"Tidy Cats Performance+ Power Clump Unscented Low Tracking Clay Cat Litter, 22-lb box",1.4204019
tidy cat free and clean unscented,knn,30,131280,103790,"Frisco Multi-Cat Unscented Clumping Clay Cat Litter, 40-lb bag",1.4191597
tidy cat free and clean unscented,knn,31,1666110,1666110,"Tidy Cats Odor Control Scented Clumping Cat Litter Designed for Litter-Robot, 20-lb jug, case of 2",1.4163884
tidy cat free and clean unscented,knn,32,108143,80311,"Scoop Away Clumping Unscented Cat Litter, 25-lb box",1.4150795
tidy cat free and clean unscented,knn,33,183392,156644,"Tidy Cats Lightweight 4-in-1 Odor Control Scented Clumping Clay Cat Litter, 8.5-lb jug, case of 2",1.4146978
tidy cat free and clean unscented,knn,34,34290,49109,"Tidy Cats 24/7 Performance Scented Non-Clumping Cat Litter, 40-lb bag",1.4144462
tidy cat free and clean unscented,knn,35,1793238,1793238,"Happy & Polly Unscented Clumping Tofu Cat Litter, 5.5-lb bag, bundle of 4",1.4128151
tidy cat free and clean unscented,knn,36,168438,141531,"PetSafe ScoopFree Premium Crystal Cat Litter 2-Pack, Sensitive",1.4111571
tidy cat free and clean unscented clumping,knn,1,168310,141397,"Tidy Cats Free & Clean Unscented Clumping Clay Cat Litter, 35-lb pail",1.7590337
tidy cat free and clean unscented clumping,knn,2,168308,141395,"Tidy Cats Free & Clean Unscented Clumping Clay Cat Litter, 14-lb jug",1.7535646
tidy cat free and clean unscented clumping,knn,3,1094182,1094182,"Tidy Cats Free & Clean Unscented Clumping Clay Cat Litter, 38-lb box",1.7380369
tidy cat free and clean unscented clumping,knn,4,1092526,1092526,"Tidy Cats Free & Clean Unscented Clumping Clay Cat Litter, 16-lb bag",1.7329633
tidy cat free and clean unscented clumping,knn,5,1269934,1269934,"Tidy Cats Free & Clean Unscented Clumping Clay Cat Litter, 35-lb pail, bundle of 3",1.721113
tidy cat free and clean unscented clumping,knn,6,273377,246902,"Tidy Cats Lightweight Free & Clean Unscented Clumping Clay Cat Litter, 8.5-lb jug, case of 2",1.6744227
tidy cat free and clean unscented clumping,knn,7,1546982,1546982,"Tidy Cats Lightweight Free & Clean Unscented Clumping Clay Cat Litter, 8.5-lb jug, bundle of 4",1.643103
tidy cat free and clean unscented clumping,knn,8,1105582,1105582,"Tidy Cats Free & Clean Unscented Clumping Clay Cat Litter, 34-lb bag pail refill",1.6000161
tidy cat free and clean unscented clumping,knn,9,1729982,1729982,"Tidy Cats Lightweight Free & Clean Unscented Clumping Clay Cat Litter, 12-lb box",1.5956492
tidy cat free and clean unscented clumping,knn,10,199172,172471,"Tidy Cats Lightweight Free & Clean Unscented Clumping Clay Cat Litter, 17-lb box",1.5824682
tidy cat free and clean unscented clumping,knn,11,1546926,1546926,"Purina Tidy Cats Lightweight Free & Clean Unscented Clumping Clay Cat Litter, 17-lb box, bundle of 2",1.5736318
tidy cat free and clean unscented clumping,knn,12,3699174,3699174,"Tidy Cats Performance+ Power Clump Unscented Low Tracking Clay Cat Litter, 20-lb jug, case of 2",1.5331545
tidy cat free and clean unscented clumping,knn,13,34287,49106,"Tidy Cats Instant Action Non-Clumping Clay Cat Litter, 40-lb bag",1.5270035
tidy cat free and clean unscented clumping,knn,14,131280,103790,"Frisco Multi-Cat Unscented Clumping Clay Cat Litter, 40-lb bag",1.5218589
tidy cat free and clean unscented clumping,knn,15,56682,71776,"Cat's Pride Max Power Total Odor Control Unscented Clumping Cat Litter, 15-lb jug",1.5176424
tidy cat free and clean unscented clumping,knn,16,108143,80311,"Scoop Away Clumping Unscented Cat Litter, 25-lb box",1.5148526
tidy cat free and clean unscented clumping,knn,17,34285,49104,"Tidy Cats Instant Action Non-Clumping Clay Cat Litter, 10-lb bag",1.5123625
tidy cat free and clean unscented clumping,knn,18,117585,89881,"Tidy Cats 4-in-1 Scented Clumping Clay Cat Litter, 35-lb pail",1.5102246
tidy cat free and clean unscented clumping,knn,19,34286,49105,"Tidy Cats Instant Action Non-Clumping Clay Cat Litter, 20-lb bag",1.4984336
tidy cat free and clean unscented clumping,knn,20,325458,299120,"Cat's Pride Max Power UltraClean Low-Tracking Multi-Cat Clumping Litter, Unscented, 15-lb jug",1.4908693
tidy cat free and clean unscented clumping,knn,21,1368902,1368902,"Cat's Pride Max Power Total Odor Control Unscented Clumping Cat Litter, 24-lb bag",1.4758925
tidy cat free and clean unscented clumping,knn,22,51945,67004,"Arm & Hammer Litter Super Scoop Unscented Clumping Clay Cat Litter, 40-lb box",1.4697345
tidy cat free and clean unscented clumping,knn,23,47109,62134,"Tidy Cats 24/7 Performance Odor Control Scented Clumping Cat Litter, 14-lb jug",1.4691365
tidy cat free and clean unscented clumping,knn,24,871510,871510,"Tidy Cats Tidy Care Alert Health Monitoring Unscented Non-Clumping Cat Litter, 8-lb bag",1.4680979
tidy cat free and clean unscented clumping,knn,25,3699158,3699158,"Tidy Cats Performance+ Active Clean Scented Low Tracking Clay Cat Litter, 20-lb jug, case of 2",1.4672217
tidy cat free and clean unscented clumping,knn,26,325456,299118,"Cat's Pride Max Power UltraClean Low-Tracking Multi-Cat Clumping Litter, Scented, 15-lb jug",1.4620037
tidy cat free and clean unscented clumping,knn,27,188179,161460,"Frisco Multi-Cat Baking Soda Unscented Clumping Clay Cat Litter, 40-lb bag",1.4593115
tidy cat free and clean unscented clumping,knn,28,1379686,1379686,"Frisco Multi-Cat Unscented Clumping Clay Cat Litter, 40-lb bag, bundle of 3",1.4560277
tidy cat free and clean unscented clumping,knn,29,3699166,3699166,"Tidy Cats Performance+ Power Clump Unscented Low Tracking Clay Cat Litter, 22-lb box",1.455548
tidy cat free and clean unscented clumping,knn,30,293866,267437,"Tidy Cats 4-in-1 Scented Clumping Clay Cat Litter, 20-lb jug, case of 2",1.4511632
tidy cat free and clean unscented clumping,knn,31,105936,78095,"Tidy Cats 24/7 Performance Odor Control Scented Clumping Cat Litter, 35-lb pail",1.4483526
tidy cat free and clean unscented clumping,knn,32,56825,71919,"Premium Choice Carefree Unscented Clumping Clay Cat Litter, 16-lb jug",1.4474838
tidy cat free and clean unscented clumping,knn,33,1666110,1666110,"Tidy Cats Odor Control Scented Clumping Cat Litter Designed for Litter-Robot, 20-lb jug, case of 2",1.4454405
tidy cat free and clean unscented clumping,knn,34,47112,62137,"Tidy Cats Instant Action Scented Clumping Cat Litter, 14-lb jug",1.4451514
tidy cat free and clean unscented clumping,knn,35,1020966,1020966,"Odour Beater Carbon Unscented Cat Litter, 40-lb bag",1.4430372
tidy cat free and clean unscented clumping,knn,36,210417,183757,"Stink Free Cat Urine & Odor Remover, 32-fl oz bottle",1.4406352
tidy cat free and clear,knn,1,168310,141397,"Tidy Cats Free & Clean Unscented Clumping Clay Cat Litter, 35-lb pail",1.6568712
tidy cat free and clear,knn,2,1269934,1269934,"Tidy Cats Free & Clean Unscented Clumping Clay Cat Litter, 35-lb pail, bundle of 3",1.6221919
tidy cat free and clear,knn,3,1092526,1092526,"Tidy Cats Free & Clean Unscented Clumping Clay Cat Litter, 16-lb bag",1.6210996
tidy cat free and clear,knn,4,1094182,1094182,"Tidy Cats Free & Clean Unscented Clumping Clay Cat Litter, 38-lb box",1.6124012
tidy cat free and clear,knn,5,168308,141395,"Tidy Cats Free & Clean Unscented Clumping Clay Cat Litter, 14-lb jug",1.608329
tidy cat free and clear,knn,6,273377,246902,"Tidy Cats Lightweight Free & Clean Unscented Clumping Clay Cat Litter, 8.5-lb jug, case of 2",1.6005534
tidy cat free and clear,knn,7,117585,89881,"Tidy Cats 4-in-1 Scented Clumping Clay Cat Litter, 35-lb pail",1.5763936
tidy cat free and clear,knn,8,1546982,1546982,"Tidy Cats Lightweight Free & Clean Unscented Clumping Clay Cat Litter, 8.5-lb jug, bundle of 4",1.5672522
tidy cat free and clear,knn,9,1666110,1666110,"Tidy Cats Odor Control Scented Clumping Cat Litter Designed for Litter-Robot, 20-lb jug, case of 2",1.5577989
tidy cat free and clear,knn,10,183393,156645,"Tidy Cats Lightweight 24/7 Performance Odor Control Scented Clumping Clay Cat Litter, 8.5-lb jug, case of 2",1.5485606
tidy cat free and clear,knn,11,3699158,3699158,"Tidy Cats Performance+ Active Clean Scented Low Tracking Clay Cat Litter, 20-lb jug, case of 2",1.5480917
tidy cat free and clear,knn,12,105936,78095,"Tidy Cats 24/7 Performance Odor Control Scented Clumping Cat Litter, 35-lb pail",1.5402842
tidy cat free and clear,knn,13,3699174,3699174,"Tidy Cats Performance+ Power Clump Unscented Low Tracking Clay Cat Litter, 20-lb jug, case of 2",1.5312761
tidy cat free and clear,knn,14,34285,49104,"Tidy Cats Instant Action Non-Clumping Clay Cat Litter, 10-lb bag",1.5307622
tidy cat free and clear,knn,15,34287,49106,"Tidy Cats Instant Action Non-Clumping Clay Cat Litter, 40-lb bag",1.5271344
tidy cat free and clear,knn,16,1094214,1094214,"Tidy Cats 24/7 Performance Odor Control Scented Clumping Cat Litter, 38-lb box",1.5267493
tidy cat free and clear,knn,17,34290,49109,"Tidy Cats 24/7 Performance Scented Non-Clumping Cat Litter, 40-lb bag",1.5188885
tidy cat free and clear,knn,18,1729982,1729982,"Tidy Cats Lightweight Free & Clean Unscented Clumping Clay Cat Litter, 12-lb box",1.5116282
tidy cat free and clear,knn,19,1105582,1105582,"Tidy Cats Free & Clean Unscented Clumping Clay Cat Litter, 34-lb bag pail refill",1.5094715
tidy cat free and clear,knn,20,871510,871510,"Tidy Cats Tidy Care Alert Health Monitoring Unscented Non-Clumping Cat Litter, 8-lb bag",1.5090306
tidy cat free and clear,knn,21,34288,49107,"Tidy Cats 24/7 Performance Scented Non-Clumping Cat Litter, 10-lb bag",1.502145
tidy cat free and clear,knn,22,34286,49105,"Tidy Cats Instant Action Non-Clumping Clay Cat Litter, 20-lb bag",1.5011454
tidy cat free and clear,knn,23,183391,156642,"Tidy Cats Lightweight Instant Action & Odor Control Scented Clumping Clay Cat Litter, 8.5-lb jug, case of 2",1.5001168
tidy cat free and clear,knn,24,47109,62134,"Tidy Cats 24/7 Performance Odor Control Scented Clumping Cat Litter, 14-lb jug",1.4981956
tidy cat free and clear,knn,25,199172,172471,"Tidy Cats Lightweight Free & Clean Unscented Clumping Clay Cat Litter, 17-lb box",1.4956515
tidy cat free and clear,knn,26,1546926,1546926,"Purina Tidy Cats Lightweight Free & Clean Unscented Clumping Clay Cat Litter, 17-lb box, bundle of 2",1.4942083
tidy cat free and clear,knn,27,51866,66924,"Tidy Cats Glade Clear Springs Scented Clumping Cat Litter, 35-lb pail",1.4882855
tidy cat free and clear,knn,28,189219,162507,"Tidy Max 24/7 Performance Scented Clumping Clay Cat Litter, 38-lb box",1.4800348
tidy cat free and clear,knn,29,183387,156638,"Tidy Cats Lightweight with Glade Scented Clumping Clay Cat Litter, 8.5-lb jug, case of 2",1.4790223
tidy cat free and clear,knn,30,1171022,1171022,"Tidy Cats Tidy Feet Low Tracking Clean Linen Scented Clumping Clay Cat Litter, 20-lb jug, case of 2",1.47373
tidy cat free and clear,knn,31,1526950,1526950,"Tidy Cats Bahama Sunset Odor Control Formula Scented Clumping Cat Litter, 35-lb pail",1.473407
tidy cat free and clear,knn,32,1808294,1808294,"Tidy Cats Odor Control Scented Clumping Cat Litter Designed for Litter-Robot, 22-lb box",1.4733422
tidy cat free and clear,knn,33,34289,49108,"Tidy Cats 24/7 Performance Scented Non-Clumping Cat Litter, 20-lb bag",1.4726607
tidy cat free and clear,knn,34,3699150,3699150,"Tidy Cats Performance+ Active Clean Scented Low Tracking Clay Cat Litter, 22-lb box",1.4693286
tidy cat free and clear,knn,35,1526942,1526942,"Tidy Cats Bahama Sunset Odor Control Formula Scented Clumping Cat Litter, 20-lb jug, case of 2",1.4688909
tidy cat free and clear,knn,36,1379718,1379718,"Tidy Cats 24/7 Performance Scented Non-Clumping Clay Cat Litter, 40-lb bag, bundle of 3",1.4688746
tidy cat lightweight free and clean,knn,1,273377,246902,"Tidy Cats Lightweight Free & Clean Unscented Clumping Clay Cat Litter, 8.5-lb jug, case of 2",1.8007355
tidy cat lightweight free and clean,knn,2,199172,172471,"Tidy Cats Lightweight Free & Clean Unscented Clumping Clay Cat Litter, 17-lb box",1.7683954
tidy cat lightweight free and clean,knn,3,1729982,1729982,"Tidy Cats Lightweight Free & Clean Unscented Clumping Clay Cat Litter, 12-lb box",1.7613132
tidy cat lightweight free and clean,knn,4,1546982,1546982,"Tidy Cats Lightweight Free & Clean Unscented Clumping Clay Cat Litter, 8.5-lb jug, bundle of 4",1.7575655
tidy cat lightweight free and clean,knn,5,183387,156638,"Tidy Cats Lightweight with Glade Scented Clumping Clay Cat Litter, 8.5-lb jug, case of 2",1.7390273
tidy cat lightweight free and clean,knn,6,199166,172465,"Tidy Cats Lightweight with Glade Scented Clumping Clay Cat Litter, 17-lb box",1.7377787
tidy cat lightweight free and clean,knn,7,1546926,1546926,"Purina Tidy Cats Lightweight Free & Clean Unscented Clumping Clay Cat Litter, 17-lb box, bundle of 2",1.7376897
tidy cat lightweight free and clean,knn,8,199170,172469,"Tidy Cats Lightweight Instant Action & Odor Control Scented Clumping Clay Cat Litter, 17-lb box",1.7312446
tidy cat lightweight free and clean,knn,9,1729942,1729942,"Tidy Cats Lightweight with Glade Scented Clumping Clay Cat Litter, 12-lb box",1.714269
tidy cat lightweight free and clean,knn,10,189518,162806,"Tidy Cats Lightweight 4-in-1 Odor Control Scented Clumping Clay Cat Litter, 17-lb box",1.7055261
tidy cat lightweight free and clean,knn,11,1546934,1546934,"Tidy Cats Lightweight with Glade Scented Clumping Clay Cat Litter, 8.5-lb jug, bundle of 4",1.7054896
tidy cat lightweight free and clean,knn,12,183394,156646,"Tidy Cats Lightweight with Glade Blossoms Scented Clumping Clay Cat Litter, 8.5-lb jug, case of 2",1.7028632
tidy cat lightweight free and clean,knn,13,199168,172467,"Tidy Cats Lightweight with Glade Blossoms Scented Clumping Clay Cat Litter, 17-lb box",1.6986576
tidy cat lightweight free and clean,knn,14,189517,162805,"Tidy Cats Lightweight 24/7 Performance Odor Control Scented Clumping Clay Cat Litter, 17-lb box",1.6954709
tidy cat lightweight free and clean,knn,15,183391,156642,"Tidy Cats Lightweight Instant Action & Odor Control Scented Clumping Clay Cat Litter, 8.5-lb jug, case of 2",1.6924213
tidy cat lightweight free and clean,knn,16,1729966,1729966,"Tidy Cats Lightweight 24/7 Performance Odor Control Scented Clumping Clay Cat Litter, 12-lb box",1.6910793
tidy cat lightweight free and clean,knn,17,1729950,1729950,"Tidy Cats Lightweight 4-in-1 Odor Control Scented Clumping Clay Cat Litter, 12-lb box",1.6881471
tidy cat lightweight free and clean,knn,18,183393,156645,"Tidy Cats Lightweight 24/7 Performance Odor Control Scented Clumping Clay Cat Litter, 8.5-lb jug, case of 2",1.683656
tidy cat lightweight free and clean,knn,19,183392,156644,"Tidy Cats Lightweight 4-in-1 Odor Control Scented Clumping Clay Cat Litter, 8.5-lb jug, case of 2",1.6694617
tidy cat lightweight free and clean,knn,20,1547062,1547062,"Tidy Cats Lightweight with Glade Blossoms Scented Clumping Clay Cat Litter, 17-lb box, bundle of 2",1.66376
tidy cat lightweight free and clean,knn,21,1546990,1546990,"Tidy Cats Lightweight 24/7 Performance Odor Control Scented Clumping Clay Cat Litter, 17-lb box, bundle of 2",1.6635842
tidy cat lightweight free and clean,knn,22,1547078,1547078,"Tidy Cats Lightweight 4-in-1 Scented Clumping Clay Cat Litter, 17-lb box, bundle of 2",1.6498106
tidy cat lightweight free and clean,knn,23,1171022,1171022,"Tidy Cats Tidy Feet Low Tracking Clean Linen Scented Clumping Clay Cat Litter, 20-lb jug, case of 2",1.5185183
tidy cat lightweight free and clean,knn,24,1092526,1092526,"Tidy Cats Free & Clean Unscented Clumping Clay Cat Litter, 16-lb bag",1.5170634
tidy cat lightweight free and clean,knn,25,3699142,3699142,"Tidy Cats Tidy Feet Low Tracking Clean Linen Scented Clumping Clay Cat Litter, 35-lb pail",1.5120704
tidy cat lightweight free and clean,knn,26,1375502,1375502,"Tidy Cats Tidy Feet Low Tracking Clean Linen Scented Clumping Clay Cat Litter, 22-lb box",1.5094081
tidy cat lightweight free and clean,knn,27,3699150,3699150,"Tidy Cats Performance+ Active Clean Scented Low Tracking Clay Cat Litter, 22-lb box",1.5051317
tidy cat lightweight free and clean,knn,28,1094182,1094182,"Tidy Cats Free & Clean Unscented Clumping Clay Cat Litter, 38-lb box",1.5002812
tidy cat lightweight free and clean,knn,29,168310,141397,"Tidy Cats Free & Clean Unscented Clumping Clay Cat Litter, 35-lb pail",1.4977082
tidy cat lightweight free and clean,knn,30,3699166,3699166,"Tidy Cats Performance+ Power Clump Unscented Low Tracking Clay Cat Litter, 22-lb box",1.4843047
tidy cat lightweight free and clean,knn,31,108168,80336,"Fresh Step Lightweight Extreme Febreze Scented Clumping Clay Cat Litter, 15.4-lb box",1.4834974
tidy cat lightweight free and clean,knn,32,3699174,3699174,"Tidy Cats Performance+ Power Clump Unscented Low Tracking Clay Cat Litter, 20-lb jug, case of 2",1.4782299
tidy cat lightweight free and clean,knn,33,3699158,3699158,"Tidy Cats Performance+ Active Clean Scented Low Tracking Clay Cat Litter, 20-lb jug, case of 2",1.4761258
tidy cat lightweight free and clean,knn,34,1269934,1269934,"Tidy Cats Free & Clean Unscented Clumping Clay Cat Litter, 35-lb pail, bundle of 3",1.4729738
tidy cat lightweight free and clean,knn,35,1375510,1375510,"Tidy Cats Tidy Feet Low Tracking Unscented Clumping Clay Cat Litter, 22-lb box",1.4707525
tidy cat lightweight free and clean,knn,36,1094214,1094214,"Tidy Cats 24/7 Performance Odor Control Scented Clumping Cat Litter, 38-lb box",1.4635109
